blackscholes= [0.197307, 0.202661, 0.203238, 0.20382, 0.197364, 0.202665, 0.203242, 0.203821, 0.202669, 0.203243, 0.203821]
bodytrack= [0.606601, 0.602983, 0.607163, 0.613907, 0.612801, 0.624903, 0.610407, 0.615165, 0.642899, 0.63618, 0.62352]
canneal= [0.0822712, 0.082126, 0.0825225, 0.08355, 0.0822884, 0.0825949, 0.0827002, 0.084516, 0.0824186, 0.0826305, 0.083552]
fluidanimate= [0.651616, 0.64959, 0.652939, 0.659643, 0.653836, 0.650895, 0.654033, 0.660692, 0.651969, 0.65594, 0.662132]
freqmine= [0.566767, 0.602794, 0.616772, 0.571052, 0.518918, 0.613522, 0.549096, 0.585282, 0.536155, 0.548975, 0.616269]
raytrace= [0.706806, 0.704776, 0.707628, 0.71041, 0.70808, 0.70581, 0.70795, 0.710967, 0.705781, 0.704664, 0.711274]
swaptions= [0.718835, 0.713081, 0.651536, 0.721195, 0.722676, 0.72681, 0.726827, 0.726831, 0.726822, 0.726781, 0.726807]
streamcluster= [0.213973, 0.207475, 0.213651, 0.223188, 0.214047, 0.207705, 0.21396, 0.223203, 0.207884, 0.214124, 0.223143]
